,wind_deg,wind_speed,humidity,pressure,temp_max,temp_min,feels_like,dew_point,temp,weather_description
385,290,7.7,40,1023,-5.95,-7.18,-13.51,-16.7,-6.51,1
386,230,4.6,39,1038,-5.0,-6.51,-11.75,-16.21,-5.69,1
387,250,5.1,78,1013,2.8,1.83,-2.14,-1.04,2.26,1
388,290,4.6,36,1015,1.1,-0.75,-4.94,-12.05,-0.21,1
389,350,3.6,50,1016,-1.48,-2.04,-6.03,-9.73,-1.67,1
390,290,5.1,32,1022,-1.7,-2.5,-7.67,-15.11,-2.15,1
391,150,4.1,53,1024,-1.1,-1.98,-6.35,-9.03,-1.62,1
392,20,10.8,65,1018,-0.82,-1.81,-8.24,-6.32,-1.24,4
393,330,7.7,43,1013,2.2,0.85,-4.55,-8.83,1.28,1
394,120,2.1,75,1009,3.52,2.8,1.27,-0.63,3.29,1
395,290,4.1,47,1011,2.96,2.09,-1.15,-6.73,2.6,1
396,40,1.5,37,1037,0.08,-1.06,-2.28,-11.98,-0.46,1
397,50,10.3,92,1017,3.9,1.92,-3.22,1.77,2.94,2
398,270,4.6,61,1020,3.9,2.76,-0.78,-3.23,3.14,1
399,350,1.5,48,1023,5.6,3.21,2.68,-5.42,3.89,1
400,160,2.6,66,1028,2.8,2.09,-0.25,-2.9,2.42,1
401,310,3.1,88,1009,5.77,4.45,2.58,3.3,5.12,2
402,30,5.7,96,1006,3.3,2.4,-1.85,2.16,2.73,1
403,40,3.1,92,1015,-0.12,-1.48,-4.5,-1.76,-0.76,4
404,310,2.1,88,1015,-0.14,-1.43,-3.47,-2.29,-0.76,1
405,130,4.1,88,1014,1.08,0.55,-3.44,-0.9,0.74,4
406,300,9.3,78,1002,-0.3,-2.0,-8.11,-4.07,-1.11,4
407,280,11.3,47,1021,-5.58,-6.76,-12.98,-14.47,-5.98,1
408,180,1.5,40,1027,-1.52,-2.46,-3.85,-12.38,-1.84,1
409,320,5.7,95,998,3.2,2.24,-1.91,1.96,2.68,2
410,290,4.6,55,1019,0.6,-2.59,-5.1,-7.39,-0.34,1
411,280,8.2,48,1015,4.4,3.17,-1.45,-5.5,3.8,1
412,20,2.6,38,1027,-2.2,-3.82,-6.58,-13.93,-2.91,1
413,190,5.1,75,1020,3.4,2.9,-0.99,-0.72,3.18,2
414,300,6.2,74,996,13.3,10.67,10.56,6.97,11.43,1
415,280,7.2,56,1008,2.35,1.36,-3.46,-5.21,1.97,1
416,300,4.6,35,1019,-1.7,-2.77,-7.48,-14.24,-2.26,1
417,290,6.2,27,1028,-2.2,-3.83,-9.51,-17.79,-3.11,1
418,30,5.7,92,1013,-0.44,-1.87,-6.56,-2.0,-1.0,4
419,290,3.6,58,1014,1.1,-1.62,-4.65,-6.97,-0.54,1
420,240,4.6,45,1015,2.2,0.42,-3.57,-8.63,0.89,1
421,240,4.6,34,1010,6.7,3.25,0.16,-9.38,3.89,1
422,110,7.2,85,1000,3.4,2.2,-2.11,0.75,3.02,2
423,300,5.1,60,998,1.1,-0.75,-4.69,-5.87,0.23,1
424,320,7.2,39,1021,-3.9,-5.49,-11.53,-15.14,-4.53,1
425,140,8.2,59,1032,-3.9,-4.46,-11.14,-10.21,-4.14,1
426,280,7.2,59,1009,3.3,1.34,-3.73,-4.78,1.76,1
427,310,5.7,36,1023,1.7,1.03,-3.64,-10.8,1.31,1
428,220,8.2,62,1017,7.2,5.89,1.72,-0.43,6.24,1
429,50,2.6,88,1017,6.1,5.29,3.64,3.86,5.69,2
430,280,11.3,65,1006,8.3,6.48,2.38,1.19,7.33,2
431,100,3.1,78,1025,3.97,2.8,0.46,-0.09,3.36,1
432,60,5.1,85,1020,5.05,4.4,0.88,2.37,4.67,1
433,50,5.1,92,994,13.11,7.12,9.75,9.03,10.27,2
434,280,7.2,42,1019,0.6,-0.5,-5.9,-10.07,0.08,1
435,320,4.6,27,1022,1.7,0.03,-3.78,-14.45,0.72,1
436,220,2.1,32,1013,3.9,2.3,0.58,-11.01,2.7,1
437,310,9.8,59,1005,3.96,3.57,-1.93,-3.06,3.81,1
438,170,7.7,47,1013,2.8,2.11,-3.1,-6.89,2.4,1
439,50,3.1,79,1010,6.65,5.0,3.34,2.4,5.75,1
440,40,5.1,75,1010,3.0,2.71,-1.43,-1.02,2.83,1
441,0,0.0,85,1017,4.74,2.8,3.97,1.68,3.97,1
442,330,5.7,27,1031,4.4,2.63,-1.37,-12.58,3.11,1
443,160,3.6,36,1027,4.05,2.8,0.09,-9.17,3.35,1
444,50,1.5,92,1005,5.18,3.92,3.46,3.38,4.57,2
445,290,8.7,52,1000,6.1,4.87,0.34,-3.33,5.29,1
446,290,11.8,24,1008,2.2,1.0,-5.58,-15.18,1.42,1
447,280,4.6,26,1010,5.0,3.83,0.69,-12.05,4.32,1
448,290,4.6,22,1020,5.0,2.76,-0.45,-14.59,3.4,1
449,140,3.1,63,1023,3.26,2.2,0.0,-2.98,2.98,1
450,150,7.7,57,1022,2.0,0.6,-4.51,-5.56,1.31,1
451,290,7.2,23,1015,10.6,9.57,6.87,-9.06,9.99,1
452,250,3.1,43,1015,8.9,7.37,5.89,-3.48,7.87,1
453,350,3.6,88,1015,1.95,1.47,-1.88,-0.03,1.73,2
454,330,5.1,35,1030,0.0,-0.76,-5.41,-12.49,-0.35,1
455,120,3.1,51,1039,3.44,2.69,0.04,-5.44,3.01,1
456,200,5.7,89,1026,8.33,7.37,4.59,6.12,7.82,2
457,220,8.2,80,1006,16.1,13.63,14.34,11.31,14.72,1
458,330,8.2,18,1025,5.6,4.19,-0.37,-15.83,4.63,1
459,220,6.2,23,1028,8.4,7.06,4.45,-10.69,7.86,1
460,330,4.1,100,1007,6.47,5.51,2.98,5.96,5.96,2
461,70,3.1,82,1020,8.57,6.7,5.66,4.81,7.68,1
462,50,8.2,95,1029,4.16,3.9,-1.18,3.28,4.01,1
463,70,6.7,75,1031,4.49,3.9,-0.36,0.2,4.23,1
464,80,2.6,79,1029,6.02,4.4,3.2,1.98,5.32,1
465,170,6.2,68,1022,10.73,8.6,6.68,4.0,9.61,1
466,350,3.1,24,1018,17.2,13.88,13.49,-4.57,15.28,1
467,160,5.1,63,1011,9.4,7.59,5.34,1.61,8.23,2
468,10,2.6,89,998,14.59,10.0,12.75,11.29,13.06,2
469,340,6.7,43,1007,7.88,7.08,3.86,-3.75,7.53,1
470,360,4.6,30,1015,9.4,8.22,6.16,-7.0,8.72,1
471,150,3.6,49,1021,9.62,8.37,6.84,-1.09,8.89,1
472,140,3.6,58,1024,11.91,9.4,9.44,2.87,10.79,1
473,60,2.6,32,1018,10.31,8.84,8.21,-5.62,9.54,1
474,80,1.5,25,1015,16.4,13.49,13.05,-4.41,14.86,1
475,80,6.2,83,1021,12.48,8.3,10.06,7.99,10.76,1
476,130,5.1,77,1026,12.4,9.4,10.06,7.03,10.9,1
477,90,3.1,82,1027,12.6,8.9,10.37,8.12,11.07,1
478,220,5.1,38,1023,18.9,14.55,14.79,1.82,16.13,1
479,200,5.1,43,1015,22.19,19.78,20.36,8.02,21.07,1
480,350,5.1,15,1019,20.0,15.98,15.69,-8.38,17.49,1
481,110,6.7,66,1020,12.94,11.1,10.82,5.72,11.86,1
482,70,4.1,68,1024,9.0,7.92,6.12,2.95,8.51,1
483,90,3.1,76,1025,9.98,8.9,7.71,5.37,9.38,1
484,100,3.1,96,1010,11.5,10.27,10.68,10.41,11.02,2
485,290,8.7,73,1006,8.9,7.47,3.75,3.37,7.9,1
486,320,7.2,30,1019,10.0,7.82,4.93,-7.19,8.48,1
487,110,3.6,58,1020,11.73,10.0,9.51,2.92,10.85,1
488,100,4.6,85,1022,8.58,7.8,5.56,5.87,8.24,2
489,100,5.1,82,1020,7.8,6.98,4.06,4.35,7.21,1
490,10,3.6,86,1017,11.01,10.0,9.73,8.15,10.39,1
491,140,3.1,61,1016,14.75,12.55,12.59,6.21,13.58,1
492,210,4.6,39,1011,18.3,15.51,15.73,2.92,16.96,1
493,200,5.1,38,1009,18.23,16.35,16.08,2.86,17.3,1
494,270,5.7,25,1003,21.7,19.52,19.27,-0.15,20.51,1
495,60,4.6,86,1006,9.08,8.75,6.33,6.65,8.86,2
496,70,2.1,68,1009,10.4,9.65,8.93,4.46,10.09,1
497,130,4.1,60,1010,10.62,9.56,8.77,2.72,10.13,1
498,50,6.7,63,1010,10.26,9.69,8.73,3.32,10.03,1
499,150,1.5,41,1016,16.44,13.9,14.13,2.28,15.46,1
500,180,4.1,41,1018,13.65,11.82,11.29,-0.04,12.88,1
501,340,4.1,54,1013,19.4,15.21,15.6,7.16,16.49,1
502,100,1.5,83,1004,10.82,9.4,9.41,7.42,10.17,2
503,120,1.5,63,996,16.76,13.86,14.32,8.13,15.11,1
504,160,2.6,71,993,13.93,13.3,12.88,8.46,13.61,1
505,290,10.8,41,997,12.34,11.98,10.55,-0.58,12.2,1
506,210,5.1,63,995,13.13,11.33,11.15,5.4,12.23,2
507,250,3.6,42,998,16.7,13.36,12.83,1.53,14.25,2
508,270,4.1,73,1002,12.7,10.6,11.39,7.52,12.21,2
509,330,8.7,38,1008,18.3,16.45,15.85,2.67,17.09,1
510,80,2.6,44,1012,17.13,16.1,15.53,4.36,16.66,1
511,190,7.7,36,1016,18.9,16.59,16.5,2.48,17.73,1
512,200,6.2,46,1009,20.6,17.64,18.33,7.28,19.16,1
513,240,6.7,73,1008,22.2,18.85,20.18,15.21,20.2,1
514,300,5.1,26,1019,18.3,14.66,14.17,-3.19,15.85,1
515,270,6.2,23,1013,23.3,20.07,20.02,-0.62,21.24,1
516,140,2.1,66,1017,18.27,15.6,16.37,10.51,16.9,1
517,220,5.7,81,1004,19.59,17.94,18.88,15.5,18.83,1
518,290,6.7,36,1006,22.2,20.02,20.03,5.32,20.94,1
519,140,2.6,64,1010,22.14,16.7,19.53,12.82,19.82,1
520,200,5.1,39,1011,23.9,21.18,21.93,7.96,22.6,1
521,40,4.1,93,1011,15.06,14.15,14.49,13.43,14.55,2
522,0,0.0,86,1022,15.39,13.71,14.26,12.2,14.51,1
523,210,4.6,80,1020,15.6,13.66,14.02,11.03,14.43,1
524,240,2.6,58,1012,30.0,25.15,28.32,18.33,27.31,1
525,240,6.2,57,1007,30.0,26.02,28.39,18.16,27.43,1
526,20,1.5,76,1010,27.35,22.02,24.87,19.89,24.39,3
527,200,5.1,56,1008,28.9,26.04,28.55,18.07,27.63,1
528,290,6.7,38,1016,27.27,24.06,26.0,10.6,26.0,1
529,320,5.1,19,1023,25.0,20.24,21.15,-2.09,22.36,1
530,130,2.6,49,1020,23.07,20.74,21.4,10.7,21.88,1
531,70,4.1,77,1013,20.34,17.67,18.66,14.61,18.72,1
532,120,3.1,80,1011,15.1,14.51,14.51,11.47,14.88,1
533,200,3.1,78,1009,18.94,17.45,18.19,14.37,18.27,1
534,290,6.2,47,1005,22.2,20.42,20.31,9.21,20.93,1
535,210,7.7,60,1008,20.0,18.38,18.43,10.99,18.92,1
536,200,5.7,59,1012,21.1,19.58,19.97,12.07,20.34,1
537,220,5.1,72,1015,20.68,19.41,19.95,14.81,20.01,2
538,200,4.6,55,1015,24.4,22.13,22.82,13.51,23.03,1
539,190,6.7,61,1016,23.9,21.38,21.85,14.14,22.0,1
540,30,3.1,87,1014,20.5,18.9,20.25,17.7,19.93,2
541,280,3.1,75,1016,18.86,18.2,18.41,14.03,18.54,1
542,270,4.1,37,1016,26.1,22.79,23.15,8.21,23.75,1
543,220,3.6,75,1009,22.8,21.5,22.31,17.45,22.09,2
544,0,0.0,78,1010,23.78,21.7,23.19,18.78,22.82,1
545,30,4.6,88,1012,18.45,17.0,17.89,15.75,17.76,2
546,130,3.1,80,1008,23.79,20.6,23.46,19.37,23.01,3
547,200,4.6,64,1006,26.1,24.18,25.23,17.72,25.0,1
548,190,3.1,66,1013,24.4,22.24,23.34,16.54,23.24,1
549,190,4.6,68,1014,22.22,21.41,21.86,15.67,21.84,1
550,260,3.1,73,1013,24.0,22.2,23.83,18.4,23.52,1
551,120,2.6,80,1017,19.97,17.8,19.32,15.72,19.25,1
552,80,2.6,89,1017,20.96,17.8,20.26,18.02,19.89,2
553,210,5.1,68,1017,25.0,23.0,23.97,17.5,23.76,1
554,200,4.1,69,1015,27.2,25.16,26.08,19.95,26.08,1
555,210,6.7,65,1010,28.3,25.97,28.54,19.92,27.06,3
556,240,3.1,69,1006,27.2,25.33,26.02,19.89,26.02,1
557,300,5.7,40,1014,26.1,25.13,25.15,10.92,25.5,1
558,20,3.1,65,1018,23.27,21.56,22.21,15.34,22.23,1
559,210,6.7,48,1017,25.02,23.4,24.07,12.63,24.33,1
560,200,7.7,66,1010,24.19,22.89,23.69,16.84,23.56,1
561,270,4.6,53,1011,25.6,23.65,24.38,14.29,24.49,1
562,310,4.1,36,1018,28.3,24.86,26.38,10.12,26.38,1
563,120,1.5,73,1019,25.38,21.7,24.53,19.01,24.15,1
564,90,2.1,70,1018,27.09,22.8,25.78,19.49,25.36,1
565,250,4.1,49,1014,30.6,24.1,26.64,15.05,26.64,1
566,280,8.7,48,1013,31.1,26.58,28.2,15.91,27.93,3
567,50,3.1,86,1010,26.38,21.7,25.63,22.34,24.84,1
568,360,3.1,81,1010,22.2,20.69,21.7,18.0,21.39,1
569,120,4.1,81,1016,21.13,20.0,20.64,17.06,20.43,2
570,60,5.1,89,1017,20.69,19.9,20.61,18.34,20.21,2
571,160,3.6,92,1017,21.83,20.6,22.0,20.05,21.4,2
572,140,4.6,73,1017,24.41,23.01,23.99,18.54,23.66,1
573,200,6.2,61,1011,25.0,23.9,24.51,16.42,24.42,1
574,180,6.7,87,1010,19.38,18.77,19.38,16.93,19.14,2
575,250,4.6,52,1009,26.7,24.08,24.73,14.31,24.83,1
576,300,4.6,42,1010,27.2,24.91,25.32,11.76,25.61,1
577,90,2.6,70,1007,24.59,21.7,23.8,17.77,23.56,1
578,190,4.1,66,1001,25.6,22.87,24.01,17.12,23.85,1
579,110,2.1,78,1005,24.06,21.1,23.3,18.88,22.92,3
580,120,1.5,89,1006,22.14,20.0,21.93,19.52,21.41,2
581,310,3.6,71,1008,22.2,21.4,21.77,16.21,21.69,1
582,340,3.6,50,1011,26.1,23.62,24.05,13.19,24.26,1
583,110,4.1,75,1015,19.97,19.33,19.57,15.05,19.6,1
584,110,4.1,93,1010,18.66,17.2,18.49,17.04,18.19,2
585,130,1.5,96,1007,20.26,19.2,20.16,18.97,19.63,2
586,20,4.1,90,1005,18.3,17.75,18.18,16.32,17.98,2
587,140,2.6,78,1010,21.7,21.01,21.58,17.36,21.35,1
588,0,0.0,78,1013,20.21,19.6,20.09,16.05,20.0,1
589,30,5.1,84,1007,19.4,18.51,19.03,16.13,18.89,1
590,0,0.0,78,1006,19.96,19.4,19.69,15.69,19.63,1
591,90,2.6,83,1009,22.35,20.6,22.24,18.81,21.83,1
592,130,1.5,89,1010,20.22,19.79,20.38,18.13,20.0,1
593,130,2.6,87,1015,20.17,19.4,20.18,17.64,19.87,2
594,120,2.6,70,1011,20.0,18.54,18.73,13.36,18.95,1
595,240,4.1,50,1011,26.1,23.53,23.97,13.12,24.19,1
596,200,5.1,56,1011,26.1,24.3,24.87,15.5,24.87,1
597,340,7.2,45,1016,19.4,18.19,17.87,6.59,18.76,1
598,300,6.2,46,1020,20.6,18.63,18.39,7.32,19.21,1
599,140,3.1,70,1024,21.33,20.54,20.96,15.31,20.98,1
600,210,4.6,57,1027,22.8,21.05,21.6,12.98,21.87,1
601,200,4.6,61,1023,21.7,20.6,20.94,13.36,21.17,1
602,140,4.6,75,1014,21.31,20.59,21.08,16.37,20.97,1
603,350,5.1,53,1010,24.4,22.62,22.77,12.94,23.03,1
604,340,3.6,43,1016,21.1,18.03,17.94,6.03,18.87,1
605,170,2.1,50,1018,20.0,18.94,18.54,8.58,19.25,1
606,50,2.1,65,1018,18.3,17.57,17.41,11.21,17.87,1
607,210,4.6,65,1015,22.8,20.47,20.83,14.16,20.98,1
608,240,3.6,76,1015,23.3,21.11,22.07,17.43,21.85,1
609,330,4.1,36,1018,23.9,21.63,21.43,6.45,22.21,1
610,350,4.1,29,1017,25.0,21.23,21.17,3.29,22.14,1
611,60,1.5,72,1016,19.06,18.46,18.67,13.7,18.85,1
612,130,3.1,75,1013,18.75,17.78,18.13,13.79,18.29,1
613,240,3.1,52,1015,28.3,24.65,25.83,15.23,25.83,1
614,200,5.7,70,1018,23.9,22.29,23.37,17.4,23.17,1
615,100,4.6,93,1009,22.87,22.2,23.26,21.33,22.52,2
616,280,4.6,49,1014,23.3,20.97,21.1,10.44,21.6,1
617,240,4.1,48,1020,23.3,20.96,20.93,10.01,21.47,1
618,240,4.6,87,1014,20.13,19.36,20.03,17.51,19.73,2
619,360,3.1,44,1026,17.8,15.37,14.99,3.92,16.17,1
620,150,5.1,67,1027,17.2,16.15,16.09,10.47,16.62,1
621,220,7.2,86,1017,17.2,16.45,16.79,14.46,16.81,2
622,110,4.1,87,1014,19.79,18.8,19.44,16.98,19.19,1
623,210,4.6,90,1005,23.0,22.04,23.12,20.75,22.47,2
624,280,6.7,53,1011,22.8,20.71,20.7,11.2,21.15,1
625,120,2.6,86,1021,15.76,15.21,15.45,13.26,15.59,1
626,210,3.1,70,1018,18.3,16.67,16.72,11.61,17.12,1
627,0,0.0,66,1027,14.28,13.25,12.84,7.46,13.69,1
628,30,3.6,71,1032,11.7,10.2,9.95,5.9,10.95,1
629,150,2.1,74,1023,13.9,12.75,12.58,8.74,13.27,1
630,120,3.1,77,1024,18.7,16.7,17.72,13.79,17.87,1
631,50,2.1,74,1031,12.8,11.47,11.4,7.7,12.19,1
632,120,3.1,63,1031,12.8,11.46,10.81,5.11,11.92,1
633,130,2.6,71,1032,13.9,12.96,12.54,8.16,13.3,1
634,80,4.1,74,1032,15.0,13.55,13.65,9.68,14.24,1
635,110,8.2,96,1023,18.35,17.2,18.11,17.12,17.77,2
636,120,1.5,93,1018,20.08,17.2,19.37,17.83,18.99,2
637,50,2.1,93,1010,20.28,17.8,19.78,18.2,19.36,1
638,0,0.0,72,1013,18.3,16.83,17.19,12.4,17.5,2
639,110,5.7,86,1011,15.98,15.16,15.33,13.15,15.48,1
640,180,2.6,86,1002,16.98,16.1,16.74,14.41,16.76,1
641,260,7.7,57,1006,13.44,12.32,11.78,4.63,12.94,1
642,230,4.6,66,1015,11.7,10.5,10.02,5.02,11.13,1
643,270,5.1,50,1023,13.9,10.58,10.17,1.58,11.64,1
644,230,3.6,85,1024,11.7,10.37,10.3,8.51,10.93,1
645,340,4.6,49,1026,10.6,8.74,7.26,-0.5,9.61,1
646,310,3.6,30,1022,15.6,11.3,10.49,-4.14,12.41,1
647,200,5.1,57,1017,15.0,14.13,13.41,6.02,14.42,1
648,230,4.6,61,1013,19.4,17.4,17.31,10.25,17.87,1
649,290,2.6,35,1023,18.9,14.26,13.74,-0.09,15.25,1
650,0,0.0,47,1029,16.7,13.16,12.48,2.71,13.82,1
651,170,2.6,71,1030,14.4,13.4,12.97,8.53,13.69,1
652,90,2.6,79,1027,12.8,12.29,11.9,8.99,12.53,1
653,220,4.6,69,1018,16.1,14.64,14.61,9.59,15.23,1
654,150,2.6,86,1018,12.8,11.61,11.61,9.83,12.1,1
655,330,8.2,72,1012,17.2,15.43,15.67,11.08,16.12,1
656,350,4.1,40,1019,11.7,8.74,7.67,-2.81,9.77,1
657,20,3.1,62,1025,7.8,5.56,4.5,-0.03,6.72,1
658,20,3.1,59,1028,6.33,4.27,3.06,-1.63,5.52,1
659,210,1.5,45,1018,10.0,7.36,7.8,-2.52,8.38,1
660,300,3.1,68,1010,10.6,9.51,8.44,4.36,9.99,2
661,10,7.2,65,1030,7.2,6.44,2.67,0.62,6.73,2
662,210,2.6,42,1036,5.6,2.5,1.68,-6.85,4.04,1
663,210,4.1,45,1029,10.6,8.14,6.62,-2.1,8.91,1
664,140,4.6,80,1015,16.7,14.4,15.76,12.56,16.01,1
665,230,3.6,49,1010,14.4,12.16,11.31,2.27,12.7,1
666,40,3.6,89,1011,11.18,10.6,10.48,9.26,11.0,1
667,190,5.1,73,988,8.93,8.12,5.56,3.86,8.41,1
668,270,8.2,52,1009,5.0,3.76,-0.62,-4.03,4.44,1
669,309,2.61,46,1029,5.0,3.06,1.55,-5.88,3.94,1
670,230,6.7,32,1020,12.8,11.63,9.97,-3.78,11.89,1
671,320,1.5,47,1025,8.3,5.94,6.38,-3.02,7.13,1
672,130,3.1,46,1037,4.4,1.18,-0.96,-7.32,2.18,1
673,0,0.0,76,1029,10.6,8.25,9.12,5.12,9.12,1
674,190,2.6,77,1027,12.8,11.85,11.38,8.2,12.1,1
675,50,2.6,83,1022,13.77,12.8,12.84,10.47,13.29,1
676,40,7.2,93,1016,13.5,12.58,12.82,11.93,13.03,2
677,150,1.5,96,1011,13.96,12.2,13.24,12.72,13.34,2
678,170,3.1,89,1004,13.9,13.45,13.43,11.9,13.68,2
679,280,3.6,42,1009,12.2,9.48,8.36,-1.89,10.19,1
680,290,4.6,41,1016,7.2,5.93,3.66,-4.97,6.71,1
681,320,3.6,47,1024,7.2,6.03,4.0,-3.49,6.56,1
682,320,2.1,43,1029,7.2,3.46,2.76,-6.15,4.57,1
683,0,0.0,86,1021,8.71,7.47,8.22,6.02,8.22,2
684,80,1.5,96,1013,13.58,12.2,12.81,12.33,12.95,3
685,200,12.9,86,998,20.6,17.97,18.97,16.4,18.79,2
686,260,9.3,47,1004,7.58,6.84,2.8,-2.89,7.29,1
687,280,3.1,39,1015,6.7,2.64,1.34,-7.66,4.09,1
688,340,6.7,49,1017,1.21,-0.27,-4.95,-7.85,0.65,1
689,340,6.2,38,1013,-2.2,-3.74,-9.24,-13.93,-2.9,1
690,300,4.1,40,1009,-0.6,-2.47,-6.2,-12.07,-1.5,1
691,340,5.1,38,1019,-1.67,-3.24,-7.77,-13.31,-2.23,1
692,290,6.2,39,1023,-3.69,-4.96,-11.03,-14.94,-4.31,1
693,280,5.7,34,1027,-0.6,-2.9,-7.94,-14.4,-2.09,1
694,140,6.7,66,1024,4.68,3.29,-0.68,-1.58,3.98,1
695,190,3.1,89,1004,9.16,8.21,6.87,6.97,8.68,2
696,180,1.5,72,1014,3.74,2.01,1.53,-1.47,2.88,1
697,230,3.6,57,1015,4.4,2.65,0.24,-3.75,3.47,1
698,270,4.1,61,1007,5.6,1.66,-0.83,-3.46,2.86,1
699,270,4.1,52,1013,4.4,1.34,-1.32,-5.67,2.46,1
700,80,8.7,85,1007,5.6,3.87,-0.32,2.49,4.79,2
701,200,5.1,76,1003,9.4,8.83,6.5,5.16,9.16,1
702,280,3.6,41,1019,6.7,3.34,1.31,-6.87,4.35,1
703,230,4.1,44,1022,5.0,2.01,-0.8,-7.25,2.89,1
704,270,6.7,60,1016,9.4,7.9,4.82,0.98,8.28,1
705,330,4.1,38,1022,2.2,-0.47,-3.71,-10.84,0.52,1
706,160,3.6,58,1016,2.8,0.3,-2.27,-5.27,1.41,1
707,280,9.8,55,1003,0.47,-0.58,-7.1,-7.16,-0.1,1
708,310,3.6,29,1032,-6.1,-8.92,-13.2,-21.04,-7.56,1
709,200,5.7,73,1023,8.9,7.6,5.32,3.85,8.4,1
710,350,3.1,85,1014,10.6,7.9,7.58,6.88,9.27,2
711,40,7.7,96,1015,4.02,1.31,-2.66,2.17,2.74,2
712,300,10.3,66,1006,2.89,1.99,-3.88,-2.87,2.45,1
713,290,5.1,51,1030,-3.96,-5.14,-10.52,-12.11,-4.43,1
714,210,5.1,73,1031,4.45,3.32,0.1,-0.31,4.05,1
715,220,9.8,72,1021,15.0,13.81,13.65,9.32,14.29,1
716,10,5.1,49,1034,0.63,-0.42,-4.74,-8.23,0.19,1
717,220,3.1,88,1018,0.35,-1.8,-4.42,-2.23,-0.69,1
718,260,4.6,61,1025,2.2,-0.97,-4.43,-5.7,0.2,1
719,60,13.9,88,1014,-1.54,-4.69,-9.69,-4.2,-2.69,4
720,360,6.7,81,1023,-4.51,-8.34,-13.54,-8.95,-6.54,4
721,300,14.9,87,991,-0.33,-6.1,-9.82,-4.47,-2.82,4
722,280,7.2,49,1017,-5.6,-6.74,-13.14,-14.16,-6.14,1
723,200,4.1,62,1036,-3.9,-5.57,-10.42,-10.41,-4.93,1
724,220,7.7,88,1014,8.32,7.57,4.14,6.13,7.99,1
725,320,4.6,49,1027,2.8,0.85,-2.54,-6.97,1.72,1
726,180,3.6,72,1035,2.11,0.95,-2.03,-2.55,1.61,1
727,220,3.6,89,1021,8.3,7.03,5.29,5.93,7.62,1
728,240,8.7,74,1006,15.0,14.12,14.0,9.98,14.56,1
729,270,5.7,56,1008,3.9,2.21,-1.67,-4.46,2.87,1
730,270,6.7,34,1011,1.1,-0.27,-5.58,-12.37,0.16,1
731,330,7.7,76,1005,-7.91,-9.45,-15.53,-11.62,-8.53,4
732,300,8.7,38,1021,-8.18,-9.26,-15.6,-19.17,-8.6,1
733,260,5.1,72,1006,0.0,-1.53,-6.06,-4.78,-0.87,1
734,270,8.2,44,1011,-1.1,-2.01,-8.71,-11.26,-1.77,1
735,320,3.1,49,1016,1.1,-1.22,-4.21,-8.88,-0.52,1
736,270,6.7,54,1012,3.3,1.66,-3.03,-5.49,2.15,1
737,210,3.1,51,1015,0.58,-0.1,-3.47,-7.85,0.1,1
738,350,5.1,100,987,1.72,-0.27,-4.26,0.57,0.57,2
739,260,6.7,58,996,1.1,-0.15,-5.22,-6.09,0.44,1
740,290,7.7,52,1016,-3.87,-4.77,-11.17,-11.65,-4.17,1
741,10,2.1,47,1022,-2.93,-3.57,-6.32,-11.86,-3.2,4
742,0,0.0,71,1015,-2.8,-6.52,-4.57,-8.53,-4.57,1
743,310,2.1,52,1024,-3.3,-9.4,-11.03,-14.54,-7.23,1
744,150,2.6,81,1011,2.07,0.8,-1.44,-1.31,1.42,1
745,290,5.7,36,1020,-8.27,-10.47,-16.24,-20.32,-9.24,1
746,340,2.6,35,1025,-10.0,-13.94,-17.04,-22.88,-11.71,1
747,280,5.7,37,1031,-9.4,-12.73,-18.19,-21.83,-11.19,1
748,180,5.7,46,1030,-7.8,-11.06,-16.58,-18.07,-9.58,1
749,10,2.1,80,1013,-2.64,-4.71,-6.77,-6.2,-3.59,1
750,220,3.1,81,1003,0.0,-2.97,-5.19,-3.84,-1.33,1
751,340,4.6,71,1003,-1.27,-2.72,-7.09,-5.98,-1.94,4
752,280,5.1,43,1011,-5.0,-6.99,-12.65,-15.57,-6.13,1
753,250,4.6,55,1013,0.0,-1.05,-5.62,-7.79,-0.76,1
754,170,3.6,75,1010,2.27,1.1,-1.74,-1.86,1.85,1
755,320,9.8,32,1019,-5.6,-7.54,-13.8,-19.33,-6.8,1
756,230,5.7,39,1024,-4.86,-5.85,-11.97,-15.84,-5.28,1
757,200,3.6,59,1029,-6.02,-8.15,-12.5,-12.92,-6.98,1
758,50,2.1,41,1032,-3.0,-6.88,-8.17,-14.83,-4.78,1
759,330,3.1,95,997,3.89,0.85,-0.67,1.7,2.42,2
760,260,5.7,65,1012,-1.1,-2.76,-7.83,-7.06,-2.0,1
761,220,2.6,60,1010,0.43,-0.42,-3.12,-6.06,0.0,1
762,280,9.3,41,1014,-5.6,-7.43,-13.61,-16.53,-6.61,1
763,150,2.1,58,1013,2.8,0.67,-1.0,-5.32,1.35,1
764,360,2.6,40,1015,5.6,3.51,1.56,-7.49,3.94,1
765,360,5.7,84,1007,-3.19,-3.9,-9.85,-5.65,-3.6,4
766,340,6.2,38,1017,-6.1,-8.36,-14.45,-18.11,-7.45,1
767,300,5.1,40,1024,-8.3,-10.34,-16.64,-19.59,-9.64,1
768,250,4.6,43,1028,-3.3,-6.66,-11.53,-15.0,-5.52,1
769,220,6.7,64,1017,5.07,4.71,0.52,-1.16,4.92,1
